SF_Version 0.9.3
19-Aug-2024 12:36:46
Temp(K) Pressure(MPa) Temp(K) Pressure(MPa)  Points 
179.8000 807.0000 269.9755 204.0000 2108.0000
###########################################################
D H (J/kg)  D S (J/(K*kg)
51087.8594 240.6399
51090.8973 240.6430
51114.6719 240.6666
51118.3640 240.6703
51138.4497 240.6902
51148.8806 240.7006
51162.2307 240.7139
51179.4091 240.7310
51186.0150 240.7376
51209.8025 240.7613
51209.9496 240.7614
51233.5931 240.7849
51240.5022 240.7918
51257.3871 240.8087
51271.0667 240.8223
51281.1842 240.8324
51301.6433 240.8528
51304.9846 240.8561
51328.7883 240.8799
51332.2320 240.8833
51352.5951 240.9036
51362.8328 240.9138
51376.4052 240.9274
51393.4456 240.9444
51400.2186 240.9512
51424.0353 240.9750
51424.0705 240.9750
51447.8551 240.9988
51454.7077 241.0057
51471.6783 241.0226
51485.3570 241.0363
51495.5047 241.0465
51516.0184 241.0670
51519.3344 241.0703
51543.1673 241.0942
51546.6921 241.0977
51567.0035 241.1181
51577.3780 241.1285
51590.8429 241.1420
51608.0761 241.1592
51614.6857 241.1659
51638.5318 241.1898
51638.7864 241.1900
51662.3811 241.2137
51669.5092 241.2209
51686.2337 241.2377
51700.2441 241.2517
51710.0895 241.2616
51730.9913 241.2826
51733.9487 241.2856
51757.8112 241.3096
51761.7509 241.3135
51781.6769 241.3336
51792.5228 241.3445
51805.5460 241.3576
51823.3070 241.3754
51829.4184 241.3816
51853.2940 241.4056
51854.1036 241.4064
51877.1730 241.4297
51884.9127 241.4375
51901.0552 241.4537
51915.7342 241.4685
51924.9408 241.4778
51946.5680 241.4996
51948.8297 241.5019
51972.7219 241.5260
51977.4143 241.5307
51996.6173 241.5501
52008.2731 241.5619
52020.5161 241.5742
52039.1444 241.5931
52044.4183 241.5984
52068.3237 241.6225
52070.0281 241.6243
52092.2325 241.6467
52100.9244 241.6555
52116.1445 241.6709
52131.8331 241.6868
52140.0599 241.6951
52162.7544 241.7180
52163.9787 241.7193
52187.9007 241.7435
52193.6883 241.7494
52211.8261 241.7677
52224.6348 241.7807
52235.7548 241.7920
52255.5937 241.8121
52259.6868 241.8162
52283.6221 241.8405
52286.5654 241.8435
52307.5608 241.8648
52317.5496 241.8749
52331.5028 241.8891
52348.5465 241.9064
52355.4482 241.9134
52379.3969 241.9377
52379.5560 241.9379
52403.3488 241.9621
52410.5782 241.9694
52427.3042 241.9864
52441.6131 242.0010
52451.2628 242.0108
52472.6606 242.0326
52475.2249 242.0352
52499.1902 242.0596
52503.7209 242.0642
52523.1589 242.0840
52534.7939 242.0958
52547.1309 242.1084
52565.8796 242.1275
52571.1063 242.1328
52595.0850 242.1573
52596.9780 242.1592
52619.0670 242.1817
52628.0893 242.1909
52643.0523 242.2062
52659.2133 242.2227
52667.0411 242.2307
52690.3501 242.2545
52691.0331 242.2552
52715.0285 242.2797
52721.4997 242.2863
52739.0272 242.3042
52752.6622 242.3182
52763.0293 242.3288
52783.8374 242.3500
52787.0347 242.3533
52811.0435 242.3779
52815.0255 242.3819
52835.0556 242.4024
52846.2265 242.4139
52859.0710 242.4270
52877.4403 242.4459
52883.0898 242.4516
52907.1119 242.4763
52908.6670 242.4779
52931.1374 242.5009
52939.9067 242.5099
52955.1662 242.5255
52971.1592 242.5419
52979.1983 242.5502
53002.4246 242.5740
53003.2338 242.5749
53027.2726 242.5995
53033.7031 242.6061
53051.3148 242.6242
53064.9945 242.6383
53075.3603 242.6489
53096.2988 242.6705
53099.4092 242.6737
53123.4613 242.6984
53127.6161 242.7027
53147.5168 242.7232
53158.9464 242.7349
53171.5757 242.7479
53190.2897 242.7672
53195.6379 242.7727
53219.7034 242.7975
53221.6460 242.7995
53243.7723 242.8223
53253.0154 242.8318
53267.8445 242.8471
53284.3978 242.8642
53291.9200 242.8719
53315.7931 242.8966
53315.9989 242.8968
53340.0811 242.9216
53347.2017 242.9290
53364.1667 242.9465
53378.6233 242.9614
53388.2556 242.9714
53410.0579 242.9939
53412.3478 242.9963
53436.4433 243.0212
53441.5057 243.0264
53460.5422 243.0461
53472.9667 243.0589
53484.6444 243.0710
53504.4406 243.0915
53508.7499 243.0960
53532.8588 243.1209
53535.9278 243.1241
53556.9710 243.1459
53567.4281 243.1567
53581.0865 243.1709
53598.9416 243.1894
53605.2053 243.1959
53629.3275 243.2209
53630.4682 243.2221
53653.4530 243.2459
53662.0081 243.2548
53677.5818 243.2710
53693.5612 243.2875
53701.7140 243.2960
53725.1273 243.3203
53725.8495 243.3211
53749.9883 243.3462
53756.7069 243.3531
53774.1304 243.3712
53788.2996 243.3860
53798.2758 243.3963
53819.9056 243.4188
53822.4246 243.4215
53846.5767 243.4466
53851.5248 243.4517
53870.7321 243.4717
53883.1574 243.4847
53894.8908 243.4969
53914.8032 243.5176
53919.0529 243.5221
53943.2182 243.5472
53946.4623 243.5506
53967.3869 243.5724
53978.1348 243.5836
53991.5589 243.5976
54009.8206 243.6167
54015.7343 243.6229
54039.9129 243.6481
54041.5196 243.6498
54064.0949 243.6733
54073.2322 243.6829
54088.2801 243.6986
54104.9580 243.7160
54112.4687 243.7239
54136.6607 243.7492
54136.6972 243.7492
54160.8559 243.7745
54168.4499 243.7824
54185.0544 243.7998
54200.2160 243.8156
54209.2563 243.8251
54231.9954 243.8489
54233.4615 243.8504
54257.6700 243.8758
54263.7884 243.8822
54281.8818 243.9011
54295.5948 243.9155
54306.0969 243.9265
54327.4146 243.9489
54330.3154 243.9519
54354.5371 243.9773
54359.2479 243.9823
54378.7622 244.0027
54391.0948 244.0157
54402.9905 244.0282
54422.9551 244.0491
54427.2223 244.0536
54451.4573 244.0791
54454.8290 244.0826
54475.6956 244.1045
54486.7164 244.1161
54499.9372 244.1300
54518.6173 244.1497
54524.1822 244.1555
54548.4304 244.1810
54550.5318 244.1832
54572.6820 244.2065
54582.4600 244.2168
54596.9369 244.2321
54614.4017 244.2505
54621.1951 244.2576
54645.4566 244.2832
54646.3570 244.2841
54669.7214 244.3087
54678.3260 244.3178
54693.9896 244.3343
54710.3086 244.3515
54718.2610 244.3599
54742.3047 244.3853
54742.5358 244.3855
54766.8139 244.4112
54774.3147 244.4191
54791.0953 244.4368
54806.3383 244.4529
54815.3800 244.4624
54838.3755 244.4867
54839.6680 244.4881
54863.9593 244.5138
54870.4266 244.5206
54888.2540 244.5395
54902.4914 244.5545
54912.5519 244.5652
54934.5698 244.5885
54936.8532 244.5909
54961.1578 244.6166
54966.6621 244.6224
54985.4657 244.6424
54998.7681 244.6564
55009.7769 244.6681
55030.8879 244.6905
55034.0914 244.6939
55058.4092 244.7196
55063.0215 244.7245
55082.7304 244.7454
55095.1690 244.7586
55107.0548 244.7712
55127.3302 244.7928
55131.3826 244.7971
55155.7137 244.8229
55159.5054 244.8269
55180.0481 244.8487
55191.6944 244.8611
55204.3858 244.8746
55223.8973 244.8953
55228.7269 244.9005
55253.0712 244.9263
55256.1140 244.9296
55277.4188 244.9522
55288.3448 244.9639
55301.7698 244.9782
55320.5894 244.9982
55326.1241 245.0041
55350.4817 245.0300
55352.8479 245.0325
55374.8426 245.0560
55385.1205 245.0669
55399.2069 245.0819
55417.4070 245.1013
55423.5744 245.1079
55447.9453 245.1339
55449.7075 245.1358
55472.3195 245.1599
55482.0220 245.1702
55496.6969 245.1859
55514.3506 245.2047
55521.0778 245.2119
55545.4619 245.2379
55546.6931 245.2393
55569.8493 245.2640
55579.0498 245.2738
55594.2401 245.2901
55611.4205 245.3084
55618.6342 245.3161
55643.0316 245.3422
55643.8053 245.3431
55667.4323 245.3683
55676.2043 245.3777
55691.8364 245.3944
55708.6173 245.4124
55716.2437 245.4206
55740.6544 245.4467
55741.0444 245.4471
55765.0684 245.4729
55773.4858 245.4819
55789.4857 245.4990
55805.9413 245.5167
55813.9064 245.5252
55838.3304 245.5514
55838.4110 245.5515
55862.7576 245.5776
55870.8950 245.5864
55887.1882 245.6038
55903.3931 245.6212
55911.6221 245.6301
55935.9054 245.6562
55936.0594 245.6563
55960.5000 245.6826
55968.4321 245.6911
55984.9438 245.7088
56000.9731 245.7261
56009.3911 245.7351
56033.5282 245.7611
56033.8417 245.7614
56058.2955 245.7877
56066.0978 245.7961
56082.7527 245.8141
56098.6816 245.8312
56107.2132 245.8404
56131.2797 245.8663
56131.6771 245.8667
56156.1442 245.8931
56163.8924 245.9015
56180.6147 245.9195
56196.5193 245.9366
56205.0886 245.9459
56229.1606 245.9718
56229.5658 245.9723
56254.0463 245.9987
56261.8164 246.0071
56278.5301 246.0251
56294.4866 246.0423
56303.0172 246.0515
56327.1711 246.0776
56327.5078 246.0780
56352.0015 246.1045
56359.8703 246.1130
56376.4987 246.1309
56392.5839 246.1483
56400.9992 246.1574
56425.3119 246.1837
56425.5031 246.1839
56450.0102 246.2105
56458.0546 246.2192
56474.5207 246.2370
56490.8118 246.2546
56499.0345 246.2635
56523.5517 246.2901
56523.5834 246.2901
56548.0722 246.3167
56556.3699 246.3257
56572.5960 246.3432
56589.1708 246.3612
56597.1232 246.3698
56621.6538 246.3964
56621.9862 246.3968
56646.1877 246.4231
56654.8164 246.4324
56670.7249 246.4497
56687.6613 246.4681
56695.2654 246.4764
56719.8094 246.5030
56720.5207 246.5038
56744.3566 246.5297
56753.3949 246.5395
56768.9072 246.5564
56786.2838 246.5753
56793.4612 246.5831
56818.0185 246.6098
56819.1874 246.6111
56842.5791 246.6365
56852.1058 246.6469
56867.1431 246.6632
56885.0390 246.6827
56891.7105 246.6900
56916.2812 246.7168
56917.9868 246.7186
56940.8552 246.7435
56950.9497 246.7545
56965.4327 246.7703
56983.9272 246.7905
56990.0135 246.7971
57014.5976 246.8240
57016.9196 246.8265
57039.1851 246.8508
57049.9270 246.8625
57063.7759 246.8776
57082.9491 246.8986
57088.3702 246.9045
57112.9678 246.9314
57115.9862 246.9347
57137.5687 246.9582
57149.0383 246.9708
57162.1730 246.9851
57182.1052 247.0069
57186.7807 247.0120
57211.3917 247.0390
57215.1871 247.0431
57236.0061 247.0659
57248.2841 247.0793
57260.6239 247.0929
57281.3960 247.1156
57285.2451 247.1198
57309.8696 247.1468
57314.5230 247.1519
57334.4975 247.1738
57347.6651 247.1882
57359.1288 247.2008
57380.8222 247.2246
57383.7635 247.2278
57408.4015 247.2548
57413.9944 247.2610
57433.0429 247.2819
57447.1818 247.2974
57457.6877 247.3089
57480.3841 247.3338
57482.3360 247.3360
57506.9875 247.3631
57513.6018 247.3703
57531.6425 247.3902
57546.8347 247.4069
57556.3008 247.4173
57580.0826 247.4434
57580.9626 247.4444
57605.6277 247.4715
57613.3459 247.4800
57630.2962 247.4987
57646.6244 247.5166
57654.9682 247.5258
57679.6435 247.5530
57679.9180 247.5533
57704.3222 247.5802
57713.2272 247.5900
57729.0043 247.6074
57746.5515 247.6267
57753.6898 247.6346
57778.3788 247.6618
57779.8912 247.6635
57803.0711 247.6891
57813.2463 247.7003
57827.7668 247.7163
57846.6167 247.7371
57852.4660 247.7436
57877.1685 247.7709
57880.0025 247.7740
57901.8745 247.7981
57913.4038 247.8109
57926.5838 247.8255
57946.8205 247.8478
57951.2967 247.8528
57976.0129 247.8801
57980.2526 247.8848
58000.7325 247.9074
58013.7004 247.9218
58025.4555 247.9348
58047.1635 247.9588
58050.1820 247.9622
58074.9119 247.9896
58080.6422 247.9959
58099.6452 248.0170
58114.1365 248.0330
58124.3820 248.0444
58147.6463 248.0702
