SF_Version 0.9.3
03-Sep-2024 23:12:15
Temp(K) Pressure(MPa) Temp(K) Pressure(MPa)  Points 
201.9335 670.8401 249.4176 355.5042 1107.0000
###########################################################
D H (J/kg)  D S (J/(K*kg)
59565.0521 249.6575
59569.4572 249.6624
59589.9951 249.6857
59603.6609 249.7011
59614.9417 249.7139
59637.8811 249.7399
59639.8918 249.7421
59664.8456 249.7704
59672.1183 249.7786
59689.8029 249.7987
59706.3722 249.8175
59714.7638 249.8270
59739.7283 249.8553
59740.6427 249.8563
59764.6964 249.8836
59774.9304 249.8952
59789.6681 249.9119
59809.2348 249.9341
59814.6435 249.9403
59839.6224 249.9686
59843.5561 249.9731
59864.6049 249.9970
59877.8944 250.0121
59889.5911 250.0254
59912.2496 250.0511
59914.5809 250.0538
59939.5743 250.0822
59946.6219 250.0902
59964.5713 250.1106
59981.0112 250.1293
59989.5720 250.1391
60014.5764 250.1675
60015.4175 250.1685
60039.5843 250.1960
60049.8411 250.2077
60064.5959 250.2245
60084.2816 250.2469
60089.6112 250.2530
60114.6301 250.2815
60118.7394 250.2862
60139.6527 250.3100
60153.2144 250.3255
60164.6789 250.3386
60187.7066 250.3648
60189.7088 250.3671
60214.7424 250.3957
60222.2161 250.4042
60239.7796 250.4243
60256.7429 250.4437
60264.8206 250.4529
60289.8653 250.4815
60291.2869 250.4831
60314.9135 250.5101
60325.8485 250.5226
60339.9655 250.5388
60360.4274 250.5622
60365.0213 250.5674
60390.0807 250.5961
60395.0237 250.6018
60415.1438 250.6248
60429.6376 250.6414
60440.2107 250.6535
60464.2688 250.6810
60465.2813 250.6822
60490.3555 250.7109
60498.9177 250.7208
60515.4335 250.7397
60533.5842 250.7605
60540.5153 250.7684
60565.6008 250.7972
60568.2682 250.8003
60590.6900 250.8260
60602.9700 250.8401
60615.7830 250.8548
60637.6893 250.8800
60640.8798 250.8836
60665.9803 250.9125
60672.4264 250.9199
60691.0845 250.9413
60707.1814 250.9598
60716.1926 250.9702
60741.3044 250.9991
60741.9539 250.9998
60766.4200 251.0280
60776.7446 251.0398
60791.5394 251.0569
60811.5529 251.0799
60816.6626 251.0858
60841.7896 251.1147
60846.3792 251.1200
60866.9203 251.1437
60881.2236 251.1602
60892.0549 251.1726
60916.0857 251.2004
60917.1934 251.2016
60942.3356 251.2306
60950.9661 251.2406
60967.4816 251.2596
60985.8644 251.2809
60992.6315 251.2887
61017.7852 251.3177
61020.7808 251.3212
61042.9428 251.3468
61055.7155 251.3615
61068.1042 251.3758
61090.6682 251.4019
61093.2695 251.4049
61118.4386 251.4340
61125.6392 251.4424
61143.6115 251.4632
61160.6285 251.4828
61168.7884 251.4923
61193.9692 251.5214
61195.6360 251.5234
61219.1538 251.5506
61230.6620 251.5639
61244.3423 251.5798
61265.7062 251.6045
61269.5347 251.6090
61294.7310 251.6382
61300.7689 251.6452
61319.9312 251.6674
61335.8501 251.6859
61345.1353 251.6967
61370.3434 251.7259
61370.9497 251.7266
61395.5554 251.7552
61406.0680 251.7674
61420.7712 251.7845
61441.2048 251.8082
61445.9911 251.8138
61471.2149 251.8431
61476.3602 251.8491
61496.4426 251.8724
61511.5343 251.8900
61521.6743 251.9018
61546.7270 251.9309
61546.9100 251.9311
61572.1496 251.9605
61581.9387 251.9719
61597.3932 251.9899
61617.1690 252.0130
61622.6408 252.0193
61647.8924 252.0488
61652.4182 252.0540
61673.1479 252.0782
61687.6863 252.0952
61698.4074 252.1077
61722.9731 252.1363
61723.6711 252.1371
61748.9386 252.1666
61758.2792 252.1775
61774.2102 252.1961
61793.6041 252.2188
61799.4858 252.2257
61824.7655 252.2552
61828.9481 252.2601
61850.0491 252.2848
61864.3113 252.3014
61875.3369 252.3143
61899.6934 252.3428
61900.6287 252.3439
61925.9245 252.3735
61935.0949 252.3842
61951.2244 252.4031
61970.5155 252.4257
61976.5284 252.4328
62001.8364 252.4624
62005.9554 252.4672
62027.1485 252.4921
62041.4146 252.5088
62052.4648 252.5218
62076.8931 252.5504
62077.7851 252.5515
62103.1095 252.5812
62112.3912 252.5921
62128.4380 252.6109
62147.9085 252.6338
62153.7707 252.6407
62179.1075 252.6704
62183.4454 252.6755
62204.4483 252.7002
62219.0019 252.7173
62229.7934 252.7300
62254.5778 252.7591
62255.1426 252.7598
62280.4959 252.7896
62290.1735 252.8010
62305.8533 252.8195
62325.7888 252.8430
62331.2150 252.8493
62356.5808 252.8792
62361.4238 252.8849
62381.9508 252.9091
62397.0786 252.9269
62407.3249 252.9390
62432.7033 252.9690
62432.7531 252.9690
62458.0858 252.9989
62468.4477 253.0111
62483.4726 253.0289
62504.1619 253.0533
62508.8636 253.0588
62534.2587 253.0888
62539.8962 253.0955
62559.6581 253.1188
62575.6505 253.1377
62585.0618 253.1489
62610.4697 253.1789
62611.4247 253.1800
62635.8817 253.2090
62647.2193 253.2224
62661.2981 253.2391
62683.0337 253.2648
62686.7187 253.2691
62712.1436 253.2993
62718.8685 253.3072
62737.5727 253.3294
62754.7234 253.3497
62763.0062 253.3595
62788.4439 253.3897
62790.5986 253.3922
62813.8859 253.4199
62826.4942 253.4348
62839.3322 253.4501
62862.4100 253.4775
62864.7828 253.4803
62890.2377 253.5105
62898.3465 253.5201
62915.6969 253.5408
62934.3033 253.5629
62941.1605 253.5710
62966.6285 253.6013
62970.2805 253.6056
62992.1007 253.6316
63006.2785 253.6485
63017.5773 253.6619
63042.2969 253.6913
63043.0583 253.6922
63068.5435 253.7226
63078.3362 253.7343
63094.0332 253.7530
63114.3960 253.7772
63119.5273 253.7833
63145.0257 253.8137
63150.4767 253.8202
63170.5285 253.8442
63186.5782 253.8633
63196.0358 253.8746
63221.5475 253.9051
63222.7004 253.9064
63247.0635 253.9355
63258.8438 253.9496
63272.5839 253.9660
63295.0079 253.9928
63298.1089 253.9965
63323.6382 254.0270
63331.1932 254.0361
63349.1719 254.0576
63367.3995 254.0794
63374.3812 254.0874
